timestamp,distance,satellite_norad,satellite,alt,az,pop_ping_latency_ms
2023-06-07 14:30:31.974120,2000,46557,STARLINK-1679,"19deg 02' 54.0""","301deg 53' 00.0""",30.85714340209961
2023-06-07 14:30:32.014458,2000,46559,STARLINK-1681,"22deg 41' 05.2""","89deg 12' 52.7""",30.85714340209961
2023-06-07 14:30:32.054197,2000,46580,STARLINK-1708,"12deg 50' 32.5""","74deg 37' 00.4""",30.85714340209961
2023-06-07 14:30:32.093527,2000,46589,STARLINK-1749,"45deg 21' 07.6""","11deg 27' 26.8""",30.85714340209961
2023-06-07 14:30:32.133541,2000,46687,STARLINK-1784,"09deg 51' 44.7""","78deg 39' 01.9""",30.799999237060547
2023-06-07 14:30:32.174732,2000,46696,STARLINK-1795,"13deg 42' 23.8""","194deg 33' 18.9""",30.799999237060547
2023-06-07 14:30:32.214144,2000,47730,STARLINK-2140,"37deg 17' 15.1""","125deg 57' 42.1""",30.799999237060547
2023-06-07 14:30:32.254822,2000,47748,STARLINK-2162,"49deg 28' 45.3""","241deg 47' 35.7""",30.799999237060547
2023-06-07 14:30:32.293506,2000,47754,STARLINK-2171,"08deg 08' 25.7""","224deg 31' 05.9""",30.799999237060547
2023-06-07 14:30:32.334048,2000,47756,STARLINK-2174,"28deg 12' 06.9""","83deg 26' 45.5""",30.100000381469727
2023-06-07 14:30:32.373809,2000,47813,STARLINK-2394,"14deg 47' 55.1""","121deg 05' 41.6""",30.100000381469727
2023-06-07 14:30:32.413503,2000,48100,STARLINK-2430,"48deg 13' 08.4""","33deg 54' 02.0""",30.100000381469727
2023-06-07 14:30:32.454448,2000,48117,STARLINK-2455,"09deg 47' 30.0""","296deg 58' 46.5""",30.100000381469727
2023-06-07 14:30:32.493376,2000,48130,STARLINK-2472,"35deg 05' 37.0""","33deg 31' 57.0""",30.100000381469727
2023-06-07 14:30:32.533754,2000,48132,STARLINK-2474,"36deg 38' 07.8""","28deg 59' 21.6""",30.047618865966797
2023-06-07 14:30:32.574158,2000,48321,STARLINK-2457,"09deg 56' 50.5""","203deg 16' 19.5""",30.047618865966797
2023-06-07 14:30:32.613279,2000,48428,STARLINK-2461,"23deg 33' 38.2""","53deg 14' 46.8""",29.66666603088379
2023-06-07 14:30:32.654873,2000,48432,STARLINK-2680,"41deg 07' 43.2""","71deg 02' 45.0""",29.66666603088379
2023-06-07 14:30:32.694276,2000,48446,STARLINK-2247,"36deg 46' 51.9""","304deg 53' 59.1""",29.66666603088379
2023-06-07 14:30:32.734067,2000,48463,STARLINK-2689,"20deg 04' 47.1""","57deg 43' 08.8""",29.66666603088379
2023-06-07 14:30:32.773413,2000,48467,STARLINK-2659,"50deg 20' 24.0""","30deg 39' 32.6""",29.66666603088379
2023-06-07 14:30:32.813496,2000,48473,STARLINK-2658,"11deg 57' 03.7""","261deg 15' 27.7""",30.399999618530273
2023-06-07 14:30:32.894208,2000,48481,STARLINK-2706,"08deg 10' 01.7""","64deg 19' 36.4""",30.399999618530273
2023-06-07 14:30:32.973799,2000,48589,STARLINK-2245,"65deg 36' 53.7""","268deg 04' 31.2""",31.200000762939453
2023-06-07 14:30:33.013168,2000,48593,STARLINK-2250,"29deg 49' 48.2""","96deg 49' 20.5""",30.899999618530273
2023-06-07 14:30:33.054334,2000,48596,STARLINK-2253,"15deg 08' 40.2""","299deg 00' 32.3""",30.899999618530273
2023-06-07 14:30:33.094075,2000,48610,FALCON 9 DEB,"08deg 35' 30.2""","278deg 48' 54.4""",30.899999618530273
2023-06-07 14:30:33.174118,2000,48641,STARLINK-2754,"23deg 20' 41.0""","156deg 01' 57.5""",31.200000762939453
2023-06-07 14:30:33.213465,2000,48660,STARLINK-2688,"14deg 32' 35.5""","284deg 23' 22.6""",31.4761905670166
2023-06-07 14:30:33.257658,2000,48662,STARLINK-2726,"14deg 03' 51.0""","269deg 20' 48.8""",31.4761905670166
2023-06-07 14:30:33.294121,2000,49164,STARLINK-3106,"18deg 15' 14.3""","311deg 56' 38.5""",31.4761905670166
2023-06-07 14:30:33.334316,2000,49169,STARLINK-3046,"14deg 27' 02.7""","174deg 15' 53.8""",31.190475463867188
2023-06-07 14:30:33.373830,2000,49170,STARLINK-3074,"27deg 08' 33.3""","14deg 53' 10.0""",31.190475463867188
2023-06-07 14:30:33.412946,2000,49422,STARLINK-3161,"15deg 35' 05.2""","109deg 12' 51.2""",31.190475463867188
2023-06-07 14:30:33.454116,2000,49432,STARLINK-3158,"16deg 12' 11.3""","198deg 41' 34.2""",31.190475463867188
2023-06-07 14:30:33.494103,2000,49433,STARLINK-3079,"09deg 01' 59.9""","229deg 29' 36.7""",31.190475463867188
2023-06-07 14:30:33.534750,2000,49437,STARLINK-3130,"38deg 30' 07.8""","84deg 53' 42.8""",31.571428298950195
2023-06-07 14:30:33.573705,2000,49445,STARLINK-3122,"07deg 58' 30.1""","73deg 23' 06.8""",31.571428298950195
2023-06-07 14:30:33.613175,2000,49726,STARLINK-3237,"14deg 07' 32.7""","299deg 01' 50.1""",31.571428298950195
2023-06-07 14:30:33.653956,2000,49740,STARLINK-3226,"13deg 36' 43.6""","89deg 45' 12.5""",31.190475463867188
2023-06-07 14:30:33.693518,2000,49745,STARLINK-3241,"22deg 16' 45.2""","306deg 51' 51.5""",31.190475463867188
2023-06-07 14:30:33.735065,2000,49756,STARLINK-3207,"38deg 26' 45.2""","98deg 58' 38.8""",31.190475463867188
2023-06-07 14:30:33.773184,2000,49761,STARLINK-3203,"10deg 12' 18.1""","297deg 43' 25.0""",31.190475463867188
2023-06-07 14:30:33.812074,2000,50192,STARLINK-3259,"07deg 13' 23.8""","147deg 29' 27.5""",31.190475463867188
2023-06-07 14:30:33.894365,2000,50804,STARLINK-3323,"21deg 05' 28.0""","67deg 56' 17.6""",31.380952835083008
2023-06-07 14:30:33.973281,2000,50827,STARLINK-3329,"39deg 58' 31.9""","356deg 03' 53.9""",31.049999237060547
2023-06-07 14:30:34.013178,2000,50835,STARLINK-3310,"10deg 31' 04.9""","279deg 00' 42.3""",31.049999237060547
2023-06-07 14:30:34.053899,2000,50841,STARLINK-3300,"13deg 13' 51.3""","61deg 02' 06.7""",31.049999237060547
2023-06-07 14:30:34.093777,2000,52268,STARLINK-3746,"10deg 12' 31.8""","273deg 17' 16.4""",31.049999237060547
2023-06-07 14:30:34.134097,2000,52270,STARLINK-3804,"15deg 56' 53.6""","257deg 55' 21.8""",31.100000381469727
2023-06-07 14:30:34.174377,2000,52292,STARLINK-3753,"09deg 36' 21.0""","217deg 18' 38.1""",31.100000381469727
2023-06-07 14:30:34.212929,2000,52350,STARLINK-3754,"36deg 55' 31.7""","252deg 59' 51.1""",31.100000381469727
2023-06-07 14:30:34.254063,2000,52353,STARLINK-3807,"11deg 47' 03.8""","62deg 38' 03.4""",30.761905670166016
2023-06-07 14:30:34.293349,2000,52372,STARLINK-3796,"45deg 24' 38.5""","27deg 39' 29.4""",30.761905670166016
2023-06-07 14:30:34.334074,2000,52540,STARLINK-3940,"09deg 35' 33.6""","126deg 32' 38.3""",30.761905670166016
2023-06-07 14:30:34.374743,2000,52545,STARLINK-3939,"34deg 06' 25.2""","284deg 23' 03.9""",30.761905670166016
2023-06-07 14:30:34.412878,2000,52575,STARLINK-3920,"28deg 59' 06.2""","175deg 06' 18.6""",30.761905670166016
2023-06-07 14:30:34.453664,2000,52656,STARLINK-4004,"24deg 15' 34.6""","310deg 14' 55.2""",30.66666603088379
2023-06-07 14:30:34.493605,2000,52660,STARLINK-4081,"12deg 32' 29.8""","83deg 07' 17.1""",30.66666603088379
2023-06-07 14:30:34.533944,2000,52682,STARLINK-4017,"52deg 18' 36.1""","62deg 26' 04.7""",30.66666603088379
2023-06-07 14:30:34.574906,2000,52695,STARLINK-4041,"48deg 28' 59.0""","346deg 56' 15.5""",30.66666603088379
2023-06-07 14:30:34.613187,2000,52701,STARLINK-4003,"20deg 21' 50.5""","117deg 10' 32.0""",30.66666603088379
2023-06-07 14:30:34.653851,2000,52704,STARLINK-3999,"20deg 02' 26.5""","295deg 57' 56.5""",31.0
2023-06-07 14:30:34.693310,2000,52987,STARLINK-4259,"14deg 52' 42.8""","229deg 10' 33.4""",31.0
2023-06-07 14:30:34.733888,2000,53163,STARLINK-4104,"38deg 37' 42.7""","343deg 51' 28.0""",31.14285659790039
2023-06-07 14:30:34.773769,2000,53168,STARLINK-4105,"31deg 32' 30.3""","44deg 42' 09.2""",31.14285659790039
2023-06-07 14:30:34.833590,2000,53174,STARLINK-4205,"32deg 41' 11.1""","314deg 49' 14.6""",31.14285659790039
2023-06-07 14:30:34.953594,2000,53175,STARLINK-4292,"08deg 06' 36.5""","67deg 41' 20.5""",31.14285659790039
2023-06-07 14:30:34.993377,2000,53244,STARLINK-4125,"21deg 44' 22.8""","66deg 23' 12.0""",30.761905670166016
2023-06-07 14:30:35.033475,2000,53246,STARLINK-4131,"17deg 53' 02.2""","237deg 59' 11.5""",30.285715103149414
2023-06-07 14:30:35.074283,2000,53256,STARLINK-4147,"60deg 30' 35.9""","302deg 05' 23.8""",30.285715103149414
2023-06-07 14:30:35.116175,2000,53273,STARLINK-4051,"12deg 38' 37.3""","274deg 01' 51.0""",30.285715103149414
2023-06-07 14:30:35.155288,2000,53275,STARLINK-4179,"25deg 46' 40.4""","48deg 39' 30.4""",30.285715103149414
2023-06-07 14:30:35.193366,2000,53289,STARLINK-4176,"20deg 30' 27.7""","288deg 13' 04.2""",30.285715103149414
2023-06-07 14:30:35.233777,2000,53396,STARLINK-4524,"49deg 53' 23.4""","234deg 10' 19.6""",29.809524536132812
2023-06-07 14:30:35.273765,2000,53417,STARLINK-4484,"13deg 11' 09.2""","276deg 06' 39.7""",29.809524536132812
2023-06-07 14:30:35.313343,2000,53419,STARLINK-4476,"15deg 19' 21.8""","169deg 23' 06.1""",29.809524536132812
2023-06-07 14:30:35.354254,2000,53491,STARLINK-4450,"20deg 33' 21.5""","61deg 59' 08.9""",29.4761905670166
2023-06-07 14:30:35.393088,2000,53495,STARLINK-4429,"23deg 43' 41.9""","79deg 37' 17.1""",29.4761905670166
2023-06-07 14:30:35.433523,2000,53498,STARLINK-4439,"10deg 53' 24.6""","37deg 51' 17.3""",29.4761905670166
2023-06-07 14:30:35.474246,2000,53500,STARLINK-4455,"15deg 58' 16.3""","134deg 16' 59.1""",29.4761905670166
2023-06-07 14:30:35.513485,2000,53608,STARLINK-4647,"12deg 39' 35.0""","132deg 55' 23.2""",29.4761905670166
2023-06-07 14:30:35.567823,2000,53616,STARLINK-4605,"20deg 50' 10.9""","107deg 44' 38.8""",29.809524536132812
2023-06-07 14:30:35.614312,2000,53969,STARLINK-4468,"13deg 00' 42.0""","188deg 13' 14.6""",29.809524536132812
2023-06-07 14:30:35.654669,2000,53971,STARLINK-4639,"15deg 47' 32.2""","93deg 03' 41.3""",29.14285659790039
2023-06-07 14:30:35.693363,2000,53979,STARLINK-5123,"26deg 51' 58.6""","178deg 22' 12.5""",29.14285659790039
2023-06-07 14:30:35.733392,2000,53989,STARLINK-5115,"30deg 29' 29.2""","196deg 57' 17.6""",29.14285659790039
2023-06-07 14:30:35.773973,2000,53992,STARLINK-5108,"45deg 35' 54.5""","141deg 38' 20.4""",29.14285659790039
2023-06-07 14:30:35.813752,2000,55282,STARLINK-5330,"39deg 48' 41.3""","298deg 54' 26.5""",29.14285659790039
2023-06-07 14:30:35.895110,2000,55293,STARLINK-5287,"08deg 44' 29.5""","332deg 58' 10.7""",29.428571701049805
2023-06-07 14:30:35.973619,2000,55336,STARLINK-5655,"17deg 16' 41.4""","126deg 48' 56.5""",29.4761905670166
2023-06-07 14:30:36.013293,2000,55349,STARLINK-5666,"30deg 37' 02.3""","222deg 31' 27.8""",29.4761905670166
2023-06-07 14:30:36.055291,2000,55350,STARLINK-5668,"12deg 26' 04.1""","109deg 39' 11.9""",29.700000762939453
2023-06-07 14:30:36.093891,2000,55362,STARLINK-5574,"32deg 48' 00.2""","220deg 47' 00.6""",29.700000762939453
2023-06-07 14:30:36.173637,2000,55365,STARLINK-5639,"27deg 38' 08.2""","129deg 22' 53.6""",29.714284896850586
2023-06-07 14:30:36.213524,2000,55370,STARLINK-5027,"11deg 38' 39.9""","234deg 34' 53.3""",29.714284896850586
2023-06-07 14:30:36.254953,2000,55451,STARLINK-5656,"23deg 57' 04.2""","182deg 11' 58.2""",29.809524536132812
2023-06-07 14:30:36.333687,2000,55455,STARLINK-5680,"17deg 06' 43.9""","116deg 42' 52.7""",29.809524536132812
2023-06-07 14:30:36.373954,2000,55498,STARLINK-5365,"08deg 27' 39.6""","198deg 14' 00.7""",29.85714340209961
2023-06-07 14:30:36.412963,2000,55501,STARLINK-5367,"13deg 38' 30.1""","123deg 49' 31.6""",29.85714340209961
2023-06-07 14:30:36.454493,2000,55711,STARLINK-30048,"00deg 32' 12.7""","179deg 03' 51.2""",29.85714340209961
2023-06-07 14:30:36.494628,2000,55931,STARLINK-5897,"09deg 57' 15.9""","84deg 36' 39.5""",29.85714340209961
2023-06-07 14:30:37.513194,2100,44713,STARLINK-1007,"39deg 18' 41.9""","294deg 55' 29.8""",28.33333396911621
2023-06-07 14:30:37.567900,2100,44739,STARLINK-1034,"12deg 24' 37.5""","102deg 59' 55.3""",28.33333396911621
2023-06-07 14:30:37.613160,2100,44753,STARLINK-1048,"21deg 05' 51.6""","275deg 24' 41.3""",28.33333396911621
2023-06-07 14:30:37.653846,2100,44759,STARLINK-1054,"11deg 11' 13.8""","183deg 55' 07.4""",28.619047164916992
2023-06-07 14:30:37.693709,2100,44761,STARLINK-1056,"14deg 21' 05.5""","96deg 13' 31.4""",28.619047164916992
2023-06-07 14:30:37.734312,2100,44762,STARLINK-1057,"17deg 18' 04.6""","231deg 34' 07.5""",29.4761905670166
2023-06-07 14:30:37.774385,2100,45395,STARLINK-1297,"07deg 34' 50.4""","296deg 35' 48.0""",29.4761905670166
2023-06-07 14:30:37.812763,2100,45404,STARLINK-1260,"13deg 32' 52.5""","112deg 42' 08.3""",29.4761905670166
2023-06-07 14:30:37.954136,2100,45416,STARLINK-1318,"27deg 43' 20.8""","298deg 00' 16.0""",29.4761905670166
2023-06-07 14:30:37.993516,2100,45417,STARLINK-1286,"09deg 06' 44.1""","289deg 18' 27.2""",29.14285659790039
2023-06-07 14:30:38.033688,2100,45419,STARLINK-1308,"30deg 01' 38.2""","47deg 33' 07.5""",28.85714340209961
2023-06-07 14:30:38.074408,2100,45545,STARLINK-1374,"17deg 03' 50.7""","215deg 35' 25.0""",28.85714340209961
2023-06-07 14:30:38.114337,2100,45735,STARLINK-1471,"10deg 21' 20.1""","138deg 39' 14.1""",28.85714340209961
2023-06-07 14:30:38.154610,2100,45756,STARLINK-1484,"27deg 56' 39.4""","97deg 19' 00.6""",28.85714340209961
2023-06-07 14:30:38.193787,2100,45772,STARLINK-1470,"74deg 35' 38.5""","332deg 11' 10.6""",28.85714340209961
2023-06-07 14:30:38.234183,2100,45777,STARLINK-1490,"60deg 17' 25.7""","16deg 07' 25.4""",28.809524536132812
2023-06-07 14:30:38.274407,2100,45779,STARLINK-1492,"42deg 41' 34.7""","327deg 30' 54.2""",28.809524536132812
2023-06-07 14:30:38.313577,2100,46030,STARLINK-1534,"08deg 11' 38.1""","292deg 36' 02.2""",28.809524536132812
2023-06-07 14:30:38.354723,2100,46045,STARLINK-1591,"53deg 20' 19.3""","177deg 06' 35.6""",28.600000381469727
2023-06-07 14:30:38.393314,2100,46058,STARLINK-1564,"20deg 53' 42.2""","171deg 07' 52.9""",28.600000381469727
2023-06-07 14:30:38.433901,2100,46060,STARLINK-1572,"13deg 11' 54.0""","279deg 24' 45.5""",29.047618865966797
2023-06-07 14:30:38.474007,2100,46083,STARLINK-1579,"06deg 21' 19.9""","255deg 13' 19.0""",29.047618865966797
2023-06-07 14:30:38.513969,2100,46546,STARLINK-1697,"42deg 59' 28.5""","03deg 26' 36.8""",29.047618865966797
2023-06-07 14:30:38.567562,2100,46557,STARLINK-1679,"19deg 57' 26.7""","302deg 54' 24.4""",29.047618865966797
2023-06-07 14:30:38.613839,2100,46559,STARLINK-1681,"21deg 34' 35.9""","89deg 59' 50.5""",29.047618865966797
2023-06-07 14:30:38.655244,2100,46580,STARLINK-1708,"12deg 10' 21.3""","75deg 14' 18.7""",29.428571701049805
2023-06-07 14:30:38.693329,2100,46589,STARLINK-1749,"45deg 08' 19.8""","16deg 36' 57.6""",29.428571701049805
2023-06-07 14:30:38.733797,2100,46687,STARLINK-1784,"09deg 19' 52.4""","77deg 53' 19.7""",29.5238094329834
2023-06-07 14:30:38.773391,2100,46696,STARLINK-1795,"14deg 21' 20.8""","193deg 33' 10.9""",29.5238094329834
2023-06-07 14:30:38.813827,2100,47730,STARLINK-2140,"36deg 38' 57.0""","122deg 10' 20.3""",29.5238094329834
2023-06-07 14:30:38.903639,2100,47748,STARLINK-2162,"52deg 41' 57.9""","241deg 42' 57.2""",29.4761905670166
2023-06-07 14:30:38.973059,2100,47754,STARLINK-2171,"08deg 43' 00.2""","224deg 15' 29.2""",29.4761905670166
2023-06-07 14:30:39.013598,2100,47756,STARLINK-2174,"26deg 52' 54.0""","82deg 05' 55.3""",29.4761905670166
2023-06-07 14:30:39.054870,2100,47813,STARLINK-2394,"14deg 39' 04.8""","119deg 17' 22.3""",30.095237731933594
2023-06-07 14:30:39.093280,2100,48100,STARLINK-2430,"47deg 04' 47.3""","39deg 04' 02.7""",30.095237731933594
2023-06-07 14:30:39.173830,2100,48117,STARLINK-2455,"10deg 24' 21.5""","297deg 21' 56.1""",30.095237731933594
2023-06-07 14:30:39.213167,2100,48130,STARLINK-2472,"33deg 47' 25.1""","36deg 15' 44.2""",30.095237731933594
2023-06-07 14:30:39.254932,2100,48132,STARLINK-2474,"35deg 29' 45.2""","32deg 12' 26.2""",30.380952835083008
2023-06-07 14:30:39.294714,2100,48321,STARLINK-2457,"09deg 39' 07.0""","201deg 55' 48.0""",30.380952835083008
2023-06-07 14:30:39.334139,2100,48428,STARLINK-2461,"22deg 25' 51.9""","54deg 09' 37.4""",30.380952835083008
2023-06-07 14:30:39.374049,2100,48432,STARLINK-2680,"39deg 11' 05.3""","73deg 35' 45.9""",30.380952835083008
2023-06-07 14:30:39.413220,2100,48446,STARLINK-2247,"38deg 14' 40.5""","307deg 53' 51.9""",30.380952835083008
2023-06-07 14:30:39.454632,2100,48463,STARLINK-2689,"19deg 04' 35.3""","58deg 13' 29.7""",30.428571701049805
2023-06-07 14:30:39.494418,2100,48467,STARLINK-2659,"47deg 56' 04.2""","34deg 17' 32.3""",30.428571701049805
2023-06-07 14:30:39.534792,2100,48473,STARLINK-2658,"12deg 39' 00.6""","261deg 36' 00.1""",30.571428298950195
2023-06-07 14:30:39.573831,2100,48481,STARLINK-2706,"07deg 36' 03.0""","64deg 18' 02.1""",30.571428298950195
2023-06-07 14:30:39.613558,2100,48589,STARLINK-2245,"69deg 08' 42.5""","261deg 13' 46.5""",30.571428298950195
2023-06-07 14:30:39.654479,2100,48593,STARLINK-2250,"28deg 17' 29.2""","97deg 37' 11.7""",30.571428298950195
2023-06-07 14:30:39.694061,2100,48596,STARLINK-2253,"15deg 58' 41.0""","299deg 16' 32.1""",30.571428298950195
2023-06-07 14:30:39.734285,2100,48610,FALCON 9 DEB,"09deg 09' 27.5""","279deg 15' 26.2""",30.5238094329834
2023-06-07 14:30:39.773556,2100,48641,STARLINK-2754,"22deg 16' 33.2""","154deg 51' 16.4""",30.5238094329834
2023-06-07 14:30:39.813178,2100,48660,STARLINK-2688,"15deg 17' 35.9""","283deg 40' 04.1""",30.5238094329834
2023-06-07 14:30:39.893695,2100,48662,STARLINK-2726,"14deg 36' 52.5""","268deg 03' 09.4""",30.14285659790039
2023-06-07 14:30:39.973150,2100,49164,STARLINK-3106,"19deg 07' 47.9""","311deg 03' 17.6""",30.14285659790039
2023-06-07 14:30:40.013408,2100,49169,STARLINK-3046,"13deg 42' 09.9""","173deg 45' 17.9""",30.14285659790039
2023-06-07 14:30:40.053940,2100,49170,STARLINK-3074,"27deg 58' 30.7""","17deg 11' 32.4""",30.428571701049805
2023-06-07 14:30:40.094277,2100,49422,STARLINK-3161,"15deg 14' 37.5""","107deg 28' 20.0""",30.428571701049805
2023-06-07 14:30:40.134746,2100,49432,STARLINK-3158,"16deg 58' 16.0""","197deg 38' 56.8""",30.095237731933594
2023-06-07 14:30:40.174493,2100,49433,STARLINK-3079,"09deg 38' 43.7""","229deg 18' 29.0""",30.095237731933594
2023-06-07 14:30:40.213710,2100,49437,STARLINK-3130,"36deg 32' 01.2""","83deg 02' 34.2""",30.095237731933594
2023-06-07 14:30:40.254249,2100,49445,STARLINK-3122,"07deg 27' 31.8""","72deg 49' 28.9""",30.095237731933594
2023-06-07 14:30:40.294369,2100,49726,STARLINK-3237,"14deg 51' 54.2""","299deg 44' 43.4""",30.095237731933594
2023-06-07 14:30:40.334913,2100,49740,STARLINK-3226,"12deg 53' 22.4""","90deg 15' 38.2""",30.0
2023-06-07 14:30:40.374631,2100,49745,STARLINK-3241,"23deg 24' 20.6""","307deg 48' 30.9""",30.0
2023-06-07 14:30:40.412875,2100,49756,STARLINK-3207,"36deg 18' 46.8""","100deg 00' 34.6""",30.0
2023-06-07 14:30:40.454185,2100,49761,STARLINK-3203,"10deg 51' 16.8""","297deg 51' 21.1""",29.66666603088379
2023-06-07 14:30:40.534425,2100,50192,STARLINK-3259,"07deg 25' 05.8""","146deg 11' 44.8""",29.66666603088379
2023-06-07 14:30:40.574586,2100,50804,STARLINK-3323,"20deg 08' 24.5""","69deg 05' 14.8""",29.571428298950195
